survey_number;id_final;time;Q1;Q2;Q3;Q17;Q18;Q67;Q68;Q69;Q70;Q71;Q72;Q73;Q74;Q75;Q76;Q77;Q78;Q79;Q80
3;943;8/30/2022 16:14:12;Diminue un peu;Oui, tout à fait d'accord;La vie n'a pas de prix;Oui, tout à fait d'accord;Elles sont à l'origine de beaucoup de choses favorisant la biodiversité.;25;Masculin;5;France;France;5;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Non;Non;
3;944;8/30/2022 17:51:35;Diminue beaucoup;Oui, tout à fait d'accord;la biodiversité est un ensemble.;Oui, tout à fait d'accord;la chaine alimentaire.;50;Masculin;5;belgique;belgique;7;Brevet;Sans emploi;Ne se prononce pas;Oui, directement;Non;Oui;Non;
3;945;8/30/2022 19:14:03;Diminue un peu;Oui, d'accord;Les activités humaines modifient profondément les écosystèmes et remettent en cause des équilibres qui conditionnent en partie notre accès à la nourriture et à l'eau.;Ne sais pas;;45;Masculin;4;France;France;2;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Non;Non;
3;946;8/31/2022 9:22:33;Diminue beaucoup;Oui, tout à fait d'accord;On a deja exterminé une grosse partie de la biodiversitee, ça commence à être urgent de sauver ce qui peut encore l'être. ;Oui, tout à fait d'accord;c'est la base. Pas d'insecte, pas de vie humaine. ;38;Féminin;1;france;france;7;Licence (bac+3);Etudiant;Ne se prononce pas;Non;pas vraiment. Je photographies les insectes mais sans connaissances en la matière. ;Oui;Non;Lpo
3;947;8/31/2022 11:37:23;Diminue beaucoup;Oui, tout à fait d'accord;Déclin pour cause activités humaines;Oui, tout à fait d'accord;ils jouent des rôles importants comme la pollinisation, la décomposition ...;39;Masculin;1;France;France;6;Master (bac+5);En activité;Complètement à gauche;Oui, indirectement;Non;Oui;Oui;CPIE Mayenne Bas Maine
3;948;8/31/2022 12:05:31;Diminue beaucoup;Oui, tout à fait d'accord;C’est aussi une histoire de survie pour les humains;Oui, tout à fait d'accord;Rôle écologique dans le biodiversité ;66;Masculin;5;France;France;5;Bac;Retraité;Plutôt de gauche;Non;Ne se prononce pas;Oui;Oui;
3;949;8/31/2022 12:35:23;Diminue beaucoup;Oui, tout à fait d'accord;Parce que la biodiversité - dont nous faisons partie - est indispensable à la vie humaine et qu'elle fait face à une sixième extinction dont nous sommes responsables.;Oui, tout à fait d'accord;Parce qu'ils sont à la base de certaines chaines alimentaires et donc s'ils disparaissent toutes les espèces qui s'en nourrissent disparaitront, parce qu'ils nous apportent des services considérables et indispensables à notre survie : pollinisation notamment, parce que tout simplement ils ont le droit de vivre comme toutes les espèces !;37;Féminin;3;france;france;7;Master (bac+5);En activité;Plutôt de gauche;Oui, indirectement;Non;Oui;Non;Greenpeace, ASPAS
3;950;8/31/2022 12:50:53;Diminue beaucoup;Oui, tout à fait d'accord;l’espèce humaine est devenue trop prédatrice;Oui, tout à fait d'accord;Leur rôle majeur entre autre dans la politisation et dans le cycle de la matière organique et donc dans la survie de nombreuses autres espèces dont l’homme. ;39;Féminin;1;France;France;6;Master (bac+5);Parent instructeur ;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Non;
3;951;8/31/2022 13:18:52;Diminue beaucoup;Oui, tout à fait d'accord;Moins de produits polluants ;Oui, tout à fait d'accord;Sert à pollinariser les fleurs et les légumes ;66;Féminin;1;France ;France;6;Brevet;Retraité;Ne se prononce pas;Non;Non;Oui;Oui;
3;952;8/31/2022 13:58:31;Diminue beaucoup;Oui, tout à fait d'accord;La biodiversité est liée a la resilience des ecosystemes. Les ecosystemes apportent de nombreux services: agriculture, regulation du climat, regulation des pathogens, bibliotheque moleculaire, ...;Oui, tout à fait d'accord;Ils ont un role majeur dans les ecosystemes: Degradation de la matiere organique, controle des pathogens, polenisation;28;Mon sexe est masculin, mon genre est non-binaire;1;France;Pays-Bas;7;Doctorat (bac+8);En activité;Plutôt de gauche;Oui, indirectement;Non;Oui;Non;Astragale et la fourmie
3;953;8/31/2022 14:01:36;Diminue beaucoup;Oui, tout à fait d'accord;Nous faisons partie d’un grand tout et ne pouvons pas survivre dans cette richesse de la faune et la flore . C’est l’effet  Domino: une espèce disparaît ( végétale ou animale) et d’autres disparaissent en cascade à la suite . N’oyez sommes toux liés et ignorons encore tellement de choses sur le vivant . ;Oui, tout à fait d'accord;Comme plus haut: indispensables à la chaîne du vivant et à la chaîne alimentaire ;52;Féminin;5;France;France;7;Master (bac+5);En activité;Plutôt de gauche;Non;Oui, mais pas entomologiste;Oui;Oui;
3;954;8/31/2022 14:04:14;Ne se prononce pas;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;"ils pollinisent, transforment les matières, entretiennent la végétation. Ils ont aussi le droit d'exister même s'ils n'avaient pas ""d'utilité"". ";24;Féminin;3;France;France;5;Master (bac+5);En activité;Plutôt de gauche;Oui, indirectement;Oui, mais pas entomologiste;Oui;Oui;Spipoll
3;955;8/31/2022 14:14:30;Diminue beaucoup;Oui, tout à fait d'accord;Préservation des espèces ;Oui, d'accord;Diminution de biodiversité ;43;Féminin;1;France ;France ;5;Doctorat (bac+8);En activité;Centre;Non;Non;Non;Non;
3;956;8/31/2022 14:17:56;Diminue beaucoup;Oui, tout à fait d'accord;necessaire à notre propre survie;Oui, tout à fait d'accord;écosystème ;70;Féminin;2;france;france;6;Licence (bac+3);Retraité;Complètement à gauche;Non;Non;Oui;Non;
3;957;8/31/2022 14:21:42;Diminue un peu;Oui, tout à fait d'accord;La Biodiversité est indispensable pour l'homme ;Oui, tout à fait d'accord;Ils font partie de l'écosystème, donc un maillon de la chaîne ;52;Masculin;2;France ;France ;7;Master (bac+5);En activité;Plutôt de gauche;Oui, directement;Oui, mais pas entomologiste;Non;Non;LPO,  conservatoire espaces naturels 
3;958;09/01/22 10:02 AM;Diminue beaucoup;Oui, tout à fait d'accord;Les espèces  qui disparaissent ne pourront jamais réapparaitre. A partir de ce moment, si nous voulons protégé la vie telle que nous la connaissons il est nécessaire de préservé les espaces de vie de ces espèces. Le mot n'est peut-être pas protéger mais respecter simplement?;Oui, tout à fait d'accord;Indispensables à la reproduction de la majorité des plantes qui sont elles indispensables à toutes vies;20;Féminin;1;France;France;5;Bac;Etudiant;Plutôt de gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;GNAUM (groupe naturaliste de l'université de Montpellier)
3;959;09/01/22 11:57 AM;Diminue beaucoup;Oui, tout à fait d'accord;Vie de la planète ;Oui, tout à fait d'accord;Biodiversité et vie;72;Féminin;3;France;France ;6;Licence (bac+3);Retraité;Complètement à gauche;Oui, indirectement;Non;Non;Non;
3;960;09/01/22 11:58 AM;Diminue beaucoup;Oui, tout à fait d'accord;Le nombre d'espèces est en fort déclin. ;Oui, tout à fait d'accord;Les insectes sont pollinisateurs des plantes et arbres fruitiers, et servent aussi de nourriture à beaucoup d'animaux !! ;43;Féminin;1;France ;France ;7;Bac;En activité;Ne se prononce pas;Oui, indirectement;Potager, randonnées, amour de la nature et des animaux. ;Non;Non;
3;961;09/01/22 02:32 PM;Diminue beaucoup;Oui, tout à fait d'accord;Elle est indispensable à notre survie sur Terre.;Oui, tout à fait d'accord;Indispensable dans les processus de fonctionnement de nombreux écosystèmes.;39;Masculin;5;France;France;7;Master (bac+5);En activité;Plutôt de gauche;Oui, directement;Non;Oui;Oui;LPO
3;962;09/01/22 07:43 PM;Diminue un peu;Oui, tout à fait d'accord;Parce que les hommes sont responsables des perturbations subies ;Oui, tout à fait d'accord;Parce que les hommes détruisent les écosystèmes dont ils ont besoin pour vivre. Pas légitime à faire ça et les insectes ont divers rôles à jouer pour maintenir la biodiversité animale et végétale ;35;Masculin;4;France;France;5;Master (bac+5);En activité;Plutôt de droite;Non;Ornitho amateur;Oui;Non;LPO
3;963;09/01/22 08:54 PM;Ne se prononce pas;Oui, d'accord;Nous sommes en lien avec cette biodiversité;Ne sais pas;Pas eut l'occasion d'y reflechir;70;Féminin;1;France;France;5;;Retraité;Ne se prononce pas;Non;Je photographie les insectes du jardin dès que je le peux et fait des recherche sur internet;Oui;Non;
3;964;09/02/22 04:31 PM;Diminue beaucoup;Oui, tout à fait d'accord;Participe aux équilibres des différents écosystèmes ;Oui, tout à fait d'accord;Ils jouent un rôle dans les cycles biologiques;37;Féminin;5;France;France;5;Doctorat (bac+8);En activité;Complètement à gauche;Non;Non;Non;Non;
3;965;09/02/22 10:13 PM;Diminue beaucoup;Oui, tout à fait d'accord;"Parce que je suis naturaliste et spécialisé en milieux naturels faune & biodiversité j''ai vu le déclin de mes yeux en 50 ans. J'avais d'ailleurs crée un parc de la biodiversité en 2009 ou était venu me voir Allain Bougrain Dubourg mais j'ai été obligé de le fermer par ma collectivité locale (département), cela montre tout le véritable intérêt qu'ils ont pour cette cause... 

A présent je suis indépendant, si cela vous intéresse cherchez ""SIMTOF"", sur le net. ";Oui, tout à fait d'accord;Parce qu'on est très loin de connaitre les millions d'insectes du monde, et encore moins les milliers d'espèces qui disparaissent avant même qu'on les connaisse.;52;Masculin;1;france;france;7;Bac;Naturaliste indépendant & photographe de nature.;Ne se prononce pas;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;
3;966;09/03/22 11:29 AM;Diminue beaucoup;Oui, tout à fait d'accord;"Parce que toutes les espèces et les écosystèmes forment un tout, et quand l'un d'entre eux est menacé ou disparaît c'est toute la biodiversité qui est menacée 
";Oui, tout à fait d'accord;Ils font un travail considérable, chacun est utile, ils font partie de la chaîne alimentaire (si les pucerons disparaissent les coccinelles disparaîtront à leur tour et ainsi de suite), tout l'équilibre est menacé, de plus certains sont de grands pollinisateurs et participent à la reproduction des plantes...;38;Féminin;5;France;France ;6;Licence (bac+3);En activité;Complètement à gauche;Non;Non;Non;Non;
3;967;09/04/22 09:44 AM;Diminue beaucoup;Oui, d'accord;je ne comprends pas pourquoi on continue à construire sur des terres arables ou sauvages des zones d'activités alors que d'autres zones d'activités ou des zones abandonnées sont déjà disponibles.On a suffisamment de zones bétonnées disponibles sans qu'on aie à déloger des animaux et des plantes.;Oui, tout à fait d'accord;sans eux, pas de dégradations des matières organiques, végétales. Pas de pollinisation aussi (donc pas d'alimentation), pas de diversité génétique chez les plantes;42;Féminin;2;France;France;6;Master (bac+5);En activité;Complètement à droite;Oui, indirectement;Oui, je suis même entomologiste;Oui;Oui;
3;968;09/04/22 03:51 PM;Diminue beaucoup;Oui, tout à fait d'accord;La biodiversité permet une meilleure évolution des espèce, une meilleure durabilité de celle ci et ralenti l'epuisement des ressources, le temps qu'elles se renouvellent;Oui, tout à fait d'accord;sans que l'on ne s'en rende compte ils sont à l'origine de beaucoup de phénomènes dont nous dépendons ( ex pollinisation) et sont la base de la chaine alimentaire.;24;Féminin;2;France;France;6;Master (bac+5);Sans emploi;Plutôt de gauche;Non;j'aimerai, j'essaye;Oui;Oui;Plaisir en transition (de la ville de Plaisir 78)
3;969;09/04/22 07:38 PM;Diminue beaucoup;Oui, tout à fait d'accord;"La biodiversité est nécessaire à la vie sur la terre. 
Toutes les espèces dont l'homme ont besoin de la biodiversité.
Malheureusement si on parle beaucoup de biodiversité aujourd'hui, on explique très très mal ses fonctions et pourquoi il faut la préserver
";Ne sais pas;certains insectes sont des ravageurs redoutables, d'autres transmettent de graves maladies, d'autres sont nécessaires aux écosystèmes : c'est une question complexe;69;Féminin;1;france;france;6;Doctorat (bac+8);Retraité;Ne se prononce pas;Oui, directement;Oui, mais pas entomologiste;Non;Non;association des naturalistes de mon département, et autres
3;970;09/05/22 11:45 AM;Diminue un peu;Oui, tout à fait d'accord;Chaque espèce joue son rôle dans la Nature : une espèce qui disparaît trouble l'équilibre de nos écosystèmes, je pense!;Oui, tout à fait d'accord;Les butineurs notamment sont essentiels pour le développement des plantes et en conséquence, pour notre alimentation ;60;Féminin;1;France ;France ;4;Licence (bac+3);En activité;Plutôt de gauche;Non;Observatrice et essai d'identification ;Oui;Ne se prononce pas;
3;971;09/06/22 11:32 AM;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;;20;Féminin;3;France;Espagne;6;Bac;Etudiant;Plutôt de gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Non;
3;972;09/07/22 12:24 PM;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;;36;Féminin;2;France;France;6;Master (bac+5);En activité;Ne se prononce pas;Non;Non;Oui;Oui;Lpo, ASPAS, Sea Shepard, agir pour l'environnement, Centre Athena, etc... 
3;973;09/07/22 10:16 PM;Diminue beaucoup;Oui, tout à fait d'accord;"Selon moi elle constitue un ensemble en équilibre  ; des espèces qui disparaissent peuvent entraîner des diminutions puis disparitions en chaîne et exponentielles";Oui, tout à fait d'accord;Ils sont une part essentielle de la chaîne alimentaire, participent à la reproduction des plantes et à la fertilisation des sols;40;Féminin;2;France;France;6;Master (bac+5);En activité;Complètement à gauche;Oui, indirectement;Non;Non;Non;Greenpeace
3;974;09/08/22 02:44 PM;Diminue beaucoup;Oui, tout à fait d'accord;La biodiversité est nécessaire à l'équilibre de la planète et donc au maintien de la vie sur Terre;Oui, tout à fait d'accord;Il sont indispensables au maintien de l'équilibre planétaire, via le recyclage de la matière, la pollinisation, et leur place dans la chaîne alimentaire.;42;Féminin;3;France;France;5;Bac;En activité;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Non;Non;
3;975;09/08/22 06:02 PM;Diminue beaucoup;Oui, tout à fait d'accord;Changement climatique et activités humaines excessive ;Oui, tout à fait d'accord;Chacun à son rôle pour la préservation de la biodiversite ;43;Féminin;3;France ;France;6;Master (bac+5);En activité;Ne se prononce pas;Non;Non;Non;Non;
3;976;09/08/22 07:04 PM;Diminue beaucoup;Oui, tout à fait d'accord;La vie de l’humain dépend de la biodiversité ;Oui, tout à fait d'accord;Ils apportent la matière organique à la terre ;65;Féminin;2;France;France;6;Licence (bac+3);Retraité;Complètement à gauche;Non;Non;Oui;Oui;
3;977;09/08/22 08:24 PM;Diminue beaucoup;Oui, tout à fait d'accord;Pour stopper le déclin ;Oui, d'accord;Sans insectes, pas de nourriture pour certaines espèces ;50;Masculin;3;France ;France ;6;Bac;En activité;Ne se prononce pas;Non;Non;Non;Non;
3;978;09/08/22 08:47 PM;Diminue un peu;Oui, tout à fait d'accord;C'est le fondement de toute vie et de tout fonctionnement des écosystèmes sur la planète;Oui, tout à fait d'accord;Ils sont fondamentaux à grand nombre d’interactions dans les écosystèmes, remplissent un rôle clé;33;Masculin;4;Espagne;France;7;Master (bac+5);En activité;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Non;
3;979;9/14/2022 9:26:54;Diminue beaucoup;Oui, tout à fait d'accord;Espèces disparues, besoin de tous pour l équilibre du monde;Oui, d'accord;Indispensable à l équilibre des écosystèmes, pollinisation des plantes, arbres,..... ;36;Féminin;1;France ;France ;6;Licence (bac+3);En activité;Centre;Non;Non;Oui;Non;
3;980;9/14/2022 9:30:50;Diminue beaucoup;Oui, tout à fait d'accord;Les espèces végétales, animales, l'environnement sont l'essence même de la vie humaine;Oui, tout à fait d'accord;Certaines espèces participent à la polléniation, au nettoyage de la nature, à la régulation d'espèces invasives;49;Féminin;2;France ;France;7;Bac;En activité;Complètement à gauche;Oui, directement;Non;Oui;Oui;
